3115	89	13473
1289	36	12852
6422	84	2048
7063	112	3366
5283	234	3246
10422	205	7166
14335	38	9279
1009	26	10439
1828	15	13616
13943	112	4922
543	215	13879
2605	202	12503
13749	37	3447
1926	215	8394
3877	217	6726
8703	225	14310
4490	169	2995
12981	185	10378
13407	138	8523
8087	87	9598
8055	39	5552
2535	202	10712
10448	203	12362
1130	217	48
3401	75	5191
645	187	12132
2777	138	8523
9552	139	14373
11723	217	12074
308	15	2690
13705	58	10733
12980	26	10635
7955	38	11420
11930	185	2083
12954	26	9343
4885	26	11948
9619	215	431
12631	143	12773
4063	87	9598
5925	201	4003
8433	232	3296
10251	188	345
4735	185	1156
11465	201	10595
1093	158	4058
13762	71	10361
11334	225	12584
10093	71	5698
4592	202	2104
7211	36	516
1186	202	13408
13797	87	10041
4403	91	9820
4988	70	1052
6717	130	13843
11582	116	14304
11276	138	8523
8090	236	12679
10885	165	12258
2578	133	4169
1961	113	11271
1854	73	6590
1992	164	1404
13413	106	9763
5380	215	9503
2509	215	6092
10595	85	6807
5959	158	951
2368	23	5118
2570	120	11796
8483	205	1400
10189	201	14415
12428	113	11145
6095	158	12712
416	26	10419
8237	210	4095
4180	42	4003
12236	171	4922
8594	87	10541
12922	215	7784
6495	234	6088
3440	20	10976
12963	194	7175
5846	75	11282
3388	217	11852
9986	181	4257
7924	87	9990
3164	70	9570
4698	215	8622
5026	150	13382
11349	26	10655
12224	42	10595
3998	152	4402
14180	206	3449
6206	225	13992
13059	202	7315
9659	225	7029
13375	120	9680
2590	135	6362
10661	109	9429
669	136	11412
213	14	10313
8672	75	13823
5628	217	12852
1591	95	8512
5951	158	14148
9658	63	12262
7499	217	9149
11699	202	5700
2815	202	4226
3366	207	8052
8515	112	3579
11358	219	950
4916	158	9762
11693	48	3030
10424	115	10650
12850	106	12121
3003	236	10967
13181	43	12383
6085	42	10595
9652	85	12207
11335	70	9567
1094	183	10993
5421	202	321
8862	236	12252
938	202	12265
3114	17	12863
8958	15	13907
6406	236	8331
3118	217	12928
2320	202	7666
560	234	305
3969	234	1382
2029	217	6225
5043	39	8121
2501	231	14415
9576	225	9704
4337	63	11493
5069	106	5908
14450	113	14415
8142	225	11268
10157	75	8457
6746	147	13926
13176	49	1668
9108	186	14181
7359	42	357
14075	93	8306
14335	38	12233
8473	58	10771
3525	63	11306
14263	75	2594
13911	42	10595
11672	87	14180
3072	50	9468
1354	14	12652
12775	129	12234
8906	225	6043
9451	85	4386
12880	14	12192
7447	15	5643
10381	112	3366
13641	215	610
13381	232	1104
6023	67	258
4384	202	6371
13975	183	1582
11282	146	12201
8646	201	5729
13894	225	110
10602	182	9429
2073	26	13836
11477	75	12573
2803	75	9918
10967	234	4182
6620	70	5213
13802	75	2594
4922	207	3209
5629	110	14186
11778	64	13047
11315	225	5951
2359	96	1983
5330	20	5874
3579	207	5250
3129	215	12062
1395	225	6043
5245	236	11024
8305	225	7509
3254	39	14022
12617	174	3116
13000	217	2916
10171	39	12090
13501	36	8993
495	215	8630
9766	71	3585
2699	83	6796
14072	138	8523
7122	217	3527
10657	136	10509
6889	93	961
4234	217	9035
6255	201	11237
4871	88	14478
1990	37	3447
7280	225	3052
2280	85	6936
12256	158	8251
3339	87	9598
9231	87	12998
11596	215	4787
10533	215	10980
4656	225	1614
3579	207	8591
12790	217	8864
951	234	2531
10800	217	12743
4922	207	517
13696	87	1767
11473	120	158
11281	87	9598
9570	39	10030
403	234	12893
3503	217	6828
6594	158	5930
8395	71	13133
8313	33	3268
12837	12	12234
2236	54	11232
3564	234	4213
13290	225	7822
1368	236	4234
10841	217	2595
7357	156	9663
7357	34	14476
8735	119	5712
5079	37	3447
9999	75	7770
11784	52	9303
12646	236	11588
9285	201	10595
2885	195	13908
10788	75	1354
2438	217	742
12947	116	8774
9526	45	10595
4553	217	12685
3567	194	11341
5330	13	13950
7685	202	10696
9039	42	8557
10517	217	2504
14214	71	9202
14034	113	10595
8958	15	2631
2784	50	4171
5930	201	11237
10598	217	4861
6085	12	6754
3144	72	7521
9240	138	8523
11934	225	7822
13135	93	13549
5703	195	7317
3049	202	10938
850	125	9067
5198	217	265
9672	225	4420
394	27	1617
9652	48	159
7321	101	3970
11063	120	4088
3104	147	8953
10810	152	4402
12900	224	2988
5421	202	12211
11599	202	1401
5311	67	9206
7327	116	11970
11419	48	12573
3354	54	8590
8353	164	13047
9510	202	13339
4922	207	6824
6838	182	9429
10235	188	6459
8953	203	1102
5140	215	14364
9817	215	12524
10602	228	12684
12114	120	9712
3482	150	9282
4907	215	5811
9542	205	13195
12179	225	11405
11526	67	13681
9986	181	3907
2023	171	3366
7178	14	6542
10097	75	3700
6421	32	13373
549	101	12505
5084	112	4922
2008	87	5717
4187	113	14005
1997	45	4003
8835	165	10648
9510	202	5517
11747	113	9922
11336	187	12132
7809	225	11344
6274	52	9303
9236	38	12752
3759	112	2121
11757	217	1306
7822	158	1329
2629	13	8461
699	148	699
10261	217	11221
2562	202	13368
3222	52	9303
6133	58	11730
4123	158	11510
12584	158	14473
2956	236	4361
728	93	9229
3851	210	2496
3347	217	858
13867	93	14048
13250	57	8061
8247	116	7651
4383	190	1768
8457	153	13445
5712	207	7209
6809	75	12880
5165	116	8787
6980	179	1817
9814	217	6441
10674	217	5841
8760	38	13681
4720	26	11689
13769	215	4820
1724	75	9471
7719	134	11129
2715	202	13326
4919	84	5611
3055	138	8523
13264	144	14393
2045	116	8787
13077	202	9959
11482	167	9667
14263	75	11393
4586	48	10839
14452	19	11557
8969	113	12586
3663	217	11762
12270	138	5111
3391	158	14272
12752	93	9236
11976	113	6701
7295	182	9429
620	70	11164
10651	112	4922
7595	188	7463
9630	87	11461
12741	93	9236
11112	42	12863
2999	93	3974
3586	215	4336
5330	20	14208
13812	87	5110
8106	138	8523
14076	225	13316
6373	71	10549
6182	215	14527
13429	26	5930
12387	236	5593
1265	62	13266
2966	217	12999
7926	75	13970
159	14	6542
159	0	9922
2280	85	9043
8358	5	2764
9727	165	12781
13916	82	9429
6802	225	6358
10584	198	2683
9995	48	5123
14358	225	2042
2417	71	5037
4157	42	12863
10645	203	11164
1815	158	4946
5451	225	1614
13559	71	403
9126	70	6045
11699	158	496
744	167	13350
987	71	5205
5182	52	9303
8489	236	6455
12384	26	4
4264	1	7939
5538	182	9429
4353	71	7713
574	234	1953
3535	217	2178
1705	83	5205
843	217	8834
2121	207	13112
12875	45	10595
14118	91	9820
14237	166	8689
4907	26	6225
8827	213	9255
7732	113	8721
1725	185	10523
9851	225	9457
12963	231	5928
2114	84	653
14459	140	4611
6895	225	20
7720	106	10231
7499	52	9303
1037	153	13445
7451	234	12947
13637	146	2884
13830	158	3783
4879	217	6201
2866	225	6008
11473	202	11586
13885	46	3889
9558	201	10595
7115	202	2302
1865	8	9872
12441	209	8557
11621	215	11611
7186	87	5717
5405	113	3621
3715	75	8557
13021	165	12781
4749	85	9591
12451	114	9429
10111	134	611
7666	165	5680
6054	37	3447
4533	11	11765
10769	188	14415
3303	202	883
6912	166	5652
12567	87	10821
1541	213	2468
8953	73	12712
6051	225	13587
9247	44	430
13690	144	1352
9547	158	8543
14444	71	1246
7720	29	10807
3852	28	9429
2121	207	6152
6118	217	11259
8238	215	5466
5006	37	3447
6016	87	903
9350	213	10328
14130	50	4543
3119	158	315
3315	173	13949
9096	114	9429
499	116	14304
1476	26	7328
12242	234	7740
4081	93	9003
2699	51	3413
14277	26	8360
12860	138	8523
10113	71	6893
7917	26	864
6580	182	2988
5802	87	14146
13569	52	9303
13059	202	12411
4466	201	270
9965	26	11584
14182	144	443
5157	122	2501
7230	34	14476
10581	216	2172
1283	191	11378
11215	217	10930
3638	234	5459
9361	225	12857
9716	211	11889
1841	96	11264
4504	166	11812
3652	158	1145
699	164	11014
262	234	9342
9926	37	3447
4041	115	12784
4331	89	14019
8529	234	13757
6116	215	3246
3111	215	14185
1899	189	7337
1435	52	12398
8409	217	13276
1647	138	8523
6466	135	5387
11900	26	7465
1947	217	5783
5583	37	3447
3877	217	5008
7752	75	10595
12860	113	583
13077	202	6513
6410	113	3140
13745	52	9303
13046	37	3447
9516	110	3975
2645	217	3535
10671	150	1164
2811	202	2034
11088	83	6796
13786	188	7770
13828	236	10779
10562	215	14536
6843	39	8055
8672	12	3950
11477	75	9591
10011	134	1610
7127	217	7769
8998	116	11970
4814	52	9303
77	225	1916
12622	93	7023
4025	224	9429
5050	91	9820
12566	78	5279
6068	106	12666
4025	36	7878
3378	138	8523
9845	107	5447
8306	38	6267
3244	166	2778
14336	87	10821
556	41	5561
983	44	430
8167	41	9210
9100	49	6321
2121	207	7221
3166	215	7890
7411	165	12114
14218	87	994
3518	63	10987
2435	174	6276
8326	75	7992
1580	112	3579
8880	215	6092
1892	225	3493
11551	46	10140
13132	174	10421
1774	37	3447
9340	236	12066
9614	217	6939
2121	207	2671
10467	215	11125
7376	70	2699
4310	54	12200
6444	138	8523
8953	83	10455
9928	188	5655
3735	234	5125
6666	217	6437
10665	106	913
10416	136	4122
5749	217	13524
4189	217	5669
14292	225	7298
13059	158	3793
1008	47	13575
7451	225	3391
3779	185	3258
5633	202	12417
5676	54	5157
12733	217	6435
7338	127	5173
8641	26	10527
830	100	4937
2133	26	1539
10026	5	9207
2364	52	12398
3240	38	11242
9479	201	10595
3374	87	4815
6323	110	12622
11736	26	7082
6749	110	1682
12308	185	6053
5924	89	2417
13835	71	1791
10613	84	6188
8050	217	11069
4511	225	4596
7298	120	9680
4909	188	1768
1242	211	4392
5703	12	12234
13850	43	6070
1986	171	2121
3527	217	8304
3028	125	9067
1101	215	12865
13301	205	13358
4835	120	4494
11489	182	9429
11164	73	4575
12646	236	10201
6527	225	3420
8947	225	13969
12092	169	2656
4893	234	572
7689	217	8384
7809	225	9678
11950	84	7019
7723	26	11106
2974	225	2129
8870	113	13509
3129	215	2662
6867	217	5182
9145	26	5295
2438	113	6194
159	85	11357
12827	45	10595
1393	195	1567
13509	34	11041
13501	164	12966
14335	38	461
11608	48	9691
9043	14	11152
13059	202	4352
4714	215	9427
4646	135	1456
5253	112	2121
626	39	13926
10878	120	9770
9012	157	12363
10985	225	14143
8737	186	13710
11297	172	7712
2823	140	2177
7149	180	7194
6283	36	792
2179	224	9429
9	21	12586
3857	84	9256
3078	217	5496
9466	233	9388
7502	75	5759
2175	202	4933
11579	194	2240
9275	74	9429
9678	202	12699
12645	148	12645
3143	54	10595
12774	75	357
8341	151	9429
843	217	9787
10967	21	14414
8435	36	8106
8028	202	10632
2369	90	4383
5738	135	7876
272	90	12234
10379	70	9570
9605	139	14393
8579	169	14471
5533	52	9303
7892	115	6828
5905	87	5717
6023	67	5173
7402	171	2121
7084	21	3888
9483	73	7779
11697	87	5717
6797	116	3599
14007	56	14007
10186	94	11903
4954	5	7838
12488	46	11038
7634	217	11490
3935	93	961
6718	78	12413
985	141	13583
7011	87	2250
7685	202	6363
1043	217	9531
198	87	4150
13449	12	11989
11223	75	5155
8848	217	3152
11138	71	8652
650	52	9303
6921	78	3998
9878	201	869
13976	14	12652
6206	87	1776
12919	1	6563
11838	39	8699
11374	213	6437
10745	217	13431
466	217	11458
8799	87	11073
13835	71	3419
8706	134	13133
10894	171	3579
2681	127	12997
6222	26	8891
13113	215	4822
12977	71	8740
3023	115	5971
79	93	12166
11453	225	11601
9157	217	2522
11290	38	4303
6910	85	11860
1471	91	9820
550	107	9039
7005	224	13631
11815	134	4967
9365	215	10710
11316	73	13729
6493	57	2438
2417	71	12548
5259	41	2878
12098	50	7490
6720	87	12802
11812	164	8244
347	113	12525
8692	216	6981
14229	21	12525
12863	122	6854
13093	12	12234
13792	36	7924
9859	57	3735
7124	21	5012
8780	225	11288
3903	87	12802
11139	226	8527
12893	91	9820
2123	65	11152
9841	187	12132
2978	52	9303
13682	13	7793
7475	10	10882
6222	26	10693
13810	236	7872
10735	134	5348
2087	138	5111
8489	236	4690
5060	217	3093
10704	42	12863
13216	48	11939
626	83	6183
14204	158	8384
13761	213	10249
11396	50	3066
12784	225	12123
1284	138	8523
7923	87	5110
1163	234	8440
13911	165	12654
7009	111	9429
13308	31	6686
256	223	12295
2416	217	4440
769	165	6581
11405	158	10518
1031	158	3767
13553	115	9677
10574	171	2121
1194	234	13386
2211	113	3140
3491	75	12863
12863	85	10134
5554	89	2006
10107	143	9390
9516	110	5788
6809	75	5191
6422	215	8324
10711	26	5881
9085	26	13646
7153	203	14022
13189	58	8745
6139	87	5717
3440	20	9103
12327	234	6155
243	215	12368
5200	62	5815
4526	225	13054
4560	215	102
626	39	13938
1190	165	12114
12380	45	10595
7955	38	1481
9922	62	1465
4089	202	2999
5945	187	12132
7357	48	8062
5511	87	9990
12143	39	13926
13260	26	1693
1191	87	10541
6442	93	13707
4621	3	1037
10580	217	10950
12850	106	8963
12149	67	9173
2975	54	1123
271	93	7036
1791	37	3447
11020	219	6337
13393	236	8834
8473	91	9820
5095	216	2234
3588	26	8806
1554	93	10106
11757	21	12762
10448	73	7617
11039	135	11194
8796	213	4789
10989	150	2855
1614	202	6651
4826	168	14321
2011	185	7622
9625	113	10388
5738	182	9429
120	84	4535
3171	20	1289
6656	215	9329
4628	217	12508
10417	202	9468
10897	106	801
4293	36	5758
6096	234	12698
6471	14	12963
338	75	10595
118	71	1808
10306	55	1152
9601	110	8394
10431	217	1350
9838	146	1758
8604	75	14415
1206	44	1269
5360	87	14146
10595	85	5502
10628	225	1050
10702	165	7074
9225	168	9225
13023	61	3880
8238	215	8167
183	217	5378
8062	45	10595
4641	120	1787
2182	33	253
8010	36	6472
23	48	9043
3876	87	8717
1211	75	10595
363	219	14203
11615	49	12443
7447	15	6422
12737	37	3447
12266	85	13919
6281	38	9059
7188	39	14270
10579	217	4553
3298	87	11461
4767	225	10648
10400	225	12584
12594	87	12609
10745	217	10261
3438	225	10556
12332	158	6187
1614	202	946
3579	207	1609
786	57	9113
12746	33	1684
11536	216	9234
14504	202	10991
5786	27	1617
1123	146	12201
2018	113	3140
660	63	11684
4804	109	9429
7175	188	10595
9640	8	14522
6076	217	6399
6671	196	10595
10585	127	7930
4084	89	11731
8720	147	7775
9547	158	4731
6043	202	3252
3338	68	876
616	207	5857
4216	195	6171
4941	221	2374
2329	93	7036
403	87	6744
2651	202	14492
14126	110	831
11365	151	3100
6435	26	5360
11440	120	6691
9516	26	3912
587	205	13543
822	87	7405
1884	234	1138
1524	182	9429
8942	49	14
7180	116	8787
4310	54	11727
11948	234	5173
4666	203	2552
5171	188	1756
8664	36	11364
13856	182	9429
13559	71	4952
9581	202	6543
6041	138	8523
2857	225	3119
5073	217	495
14524	157	10478
11131	75	2675
13723	44	616
2909	51	8474
763	219	12107
8654	216	321
10714	174	1465
7394	164	8244
2562	202	2680
10456	225	7115
13325	236	13511
8953	51	5009
13606	217	858
7595	188	11390
14330	113	1332
2496	210	5729
7619	225	13839
4	217	9805
11964	203	8953
843	21	3140
3649	236	13998
1916	158	9326
2120	217	6182
2796	96	10209
5951	158	12692
4029	26	4857
6500	158	2630
12322	15	11951
1917	37	3447
12784	110	9980
14309	46	11038
2610	12	12234
8501	51	14396
14177	71	14174
5781	200	9429
11533	75	11196
4884	172	10634
10000	12	5748
3398	48	8143
6943	138	8523
5285	46	3889
2879	225	3391
10261	217	4720
4234	217	4446
7723	215	10903
11367	13	10831
10362	94	1695
1919	138	8523
8720	225	8511
6316	75	5155
13648	87	5717
1549	191	14096
5530	26	10467
10301	21	12844
10221	225	2129
9527	219	1470
7332	36	9204
2937	201	11237
7775	203	14270
4974	57	9179
2539	63	1598
8676	225	4686
10185	116	8774
8782	236	5974
6660	108	6660
8474	39	12025
3572	71	3783
4553	26	13246
961	38	14372
3303	202	11661
10595	85	14244
13689	215	3496
974	87	5717
61	116	12579
14397	204	7389
12568	150	8288
12515	188	4003
9608	166	4167
1374	217	11006
1106	116	14304
6068	106	1477
7809	215	8770
2621	75	10595
3334	93	9003
10427	75	7058
10959	112	3366
6438	21	5191
7085	225	7355
3579	207	5411
7738	225	9263
11215	225	5661
7287	107	4974
4748	219	11455
4123	158	6201
11533	75	10595
11425	93	7955
1334	213	12049
9559	67	10748
2668	144	2634
10806	109	9429
6715	39	6196
2360	86	10056
3429	87	7405
1447	217	4273
4859	36	2846
2121	207	1686
10366	93	12410
5182	87	12802
12871	112	4922
7026	87	9598
1039	159	4732
9465	234	4286
3922	70	9570
13233	39	6270
10224	166	25
13120	57	3091
1573	144	9575
3611	44	1269
2438	87	14180
14019	71	8779
798	217	5251
13376	165	11148
9855	225	11473
4379	52	9303
10388	37	3447
3589	196	10595
2572	113	11034
13727	225	11601
4495	91	8760
2119	87	8717
14450	46	6770
10202	225	12289
13603	177	11724
5466	41	6310
8207	116	12579
9149	217	765
20	202	7585
1736	165	7132
581	195	3057
169	110	1015
10422	173	371
14160	195	10582
11510	217	12812
11354	36	4817
6234	110	1044
430	207	12462
8474	203	13699
14214	71	7632
1321	110	7077
10902	188	9794
2721	29	9846
5114	75	8527
1236	219	265
4027	234	12075
10595	0	3637
13706	75	1034
5214	113	12586
11545	116	5098
12397	171	4922
4312	12	12234
8699	39	1052
9842	138	8523
129	153	2838
10442	111	9429
13939	201	12359
12811	225	1482
8523	212	2797
11434	144	8077
11996	15	10362
7768	34	3986
3171	54	213
1786	113	11591
7540	201	10595
8953	73	2253
764	159	4732
14163	13	12020
2372	129	12234
1978	41	1069
8767	48	1127
5422	144	9605
2502	164	3412
7967	156	12492
969	142	12863
10363	234	9963
5480	141	14040
2215	236	6274
1804	78	3998
13393	236	5607
8843	117	8925
10432	87	10041
6066	37	3447
7666	116	8787
6966	171	2121
2680	75	4003
9483	39	1860
4879	217	10813
8727	205	3722
4734	225	5951
843	113	3140
9676	116	8787
1174	37	3447
10189	215	13808
10610	135	12405
13905	217	4600
13913	90	12234
10655	215	539
11440	202	9967
4140	234	7930
4781	75	2594
10231	144	14397
3783	225	4686
4907	234	7554
9996	85	1425
8249	84	988
9446	4	3688
1931	43	4051
4646	42	10595
6560	42	12863
9447	215	12223
10802	87	3449
13110	217	7082
10507	151	9429
12743	215	793
8966	91	9820
13442	202	1051
9900	171	2121
6459	25	9429
8770	115	5468
3903	37	3447
5606	113	8345
3171	54	2594
8942	49	10923
14361	70	13938
1186	202	13746
4547	21	6769
1401	195	13814
7127	217	489
10440	61	2660
10085	87	11461
6984	163	13707
2144	71	11723
2473	26	9888
4423	37	3447
4243	93	6039
10897	29	2634
9462	45	4386
9652	85	10600
7400	217	864
11281	234	4748
7903	231	8457
2839	234	5334
8524	88	1829
10182	217	13836
5060	52	9303
12951	188	532
12921	87	11461
10737	182	9429
547	12	2877
135	91	9820
7453	85	8792
12964	134	4879
12862	147	8953
662	71	2225
4384	202	14246
7622	213	8542
9391	219	4499
3132	48	11939
4505	196	10595
14204	120	6456
8891	217	9874
3833	87	5717
9693	84	7501
5994	211	583
9608	166	4841
2396	75	10595
9236	38	11648
4888	46	11442
4643	211	7768
9675	75	1768
14142	48	8798
1917	213	1030
10128	112	4922
5997	182	9429
12227	64	10716
13686	74	9429
6123	217	9226
7798	217	7845
5859	195	2133
9347	225	4384
10003	31	6686
5258	75	8457
6763	225	5951
14131	225	10417
1196	42	869
7022	201	10595
3504	219	3707
6464	142	1615
3991	219	8999
12322	76	10595
4631	225	12565
5701	215	11436
308	15	13265
13850	211	11889
13894	225	3064
2606	219	7105
13595	21	5428
5977	26	9302
13596	234	12997
4365	191	3674
10885	75	10595
5777	84	894
13430	35	11972
13249	202	3736
280	201	5191
3634	115	13889
11750	225	1237
13886	191	2964
3963	225	10217
10843	91	9820
7346	75	12863
10282	207	13551
12763	213	8992
5577	223	11511
8523	212	3063
11284	162	7173
10825	172	13695
6116	215	9931
11455	234	4748
11282	159	4732
7658	144	9460
1364	236	5387
3922	87	7405
12115	201	12863
8436	62	1825
4576	93	10106
3768	93	9069
9690	52	9303
3066	93	10106
11325	63	5032
7139	165	5963
4003	210	5239
11503	21	12095
8100	115	5885
9750	40	12499
6920	26	492
14449	165	5534
13059	202	13049
11098	75	12573
9340	236	3118
4510	146	12201
13400	217	10261
3834	87	2963
4909	188	11196
6316	165	3869
818	201	10595
5542	158	659
1456	52	9303
9372	39	5946
2399	202	10228
5422	144	8741
2366	87	5717
3042	36	12697
11476	155	7680
9196	5	614
5245	236	3963
10483	217	1336
10742	23	2930
4430	93	9003
11964	83	909
2741	217	844
4183	219	12954
14077	234	3084
5669	150	7853
11349	213	408
7022	87	2250
14434	225	8528
9336	113	583
7522	236	9898
3503	110	2705
4928	215	6089
5553	217	14104
10648	202	7548
12054	26	10693
10549	225	1628
14276	165	7252
9140	225	7115
12114	202	11128
1065	202	11010
9510	202	13326
1030	26	12043
1318	52	9303
10091	217	4774
1962	71	7231
14038	75	10132
4714	26	2159
11507	138	8523
4790	75	5759
6420	84	899
1646	165	6004
9940	217	2094
13016	48	3831
8314	201	11237
5723	75	6494
9477	85	13645
113	116	3599
8535	45	14415
12929	49	4370
7884	21	1215
14270	73	7451
13837	55	14092
8286	202	1057
5575	158	7338
6474	177	91
7685	202	1597
947	75	4003
10471	26	2211
9858	75	583
12140	5	14430
9704	202	9728
8926	122	12340
2059	217	1184
3749	202	2257
4154	186	8508
3906	213	11302
5645	171	3579
14351	128	9429
2048	87	14180
6622	185	636
3329	217	12679
11405	158	1062
5277	217	8373
680	225	4123
8090	236	13578
3750	92	7384
8126	151	9429
2481	171	2121
4985	89	3073
12091	163	13707
105	26	4273
5897	203	13323
3587	195	6555
4445	71	6773
4751	225	8466
10912	93	9069
10765	114	9429
9885	93	13707
1264	87	2250
12049	215	6231
5221	122	12192
843	217	137
11611	58	12655
4849	234	10101
9859	211	583
8806	26	5396
9570	203	14396
9775	202	1918
4001	186	11893
13566	201	10595
6256	33	13454
5700	75	10595
13570	186	10227
913	144	6039
3652	120	4356
1794	75	12863
13163	156	8541
8928	84	13197
11513	234	688
3139	195	2442
13337	215	10028
202	225	14225
11286	30	9116
6471	146	12201
11599	202	4974
12796	106	6283
7892	75	8230
6831	96	8997
8888	217	5400
13312	215	10869
9769	87	4815
2679	188	12863
1594	177	3742
10645	39	11316
9529	46	4799
4623	234	3471
10090	93	9236
10148	215	9711
11422	39	6715
10942	36	10088
12633	234	14236
4105	202	2432
8336	191	11378
12705	225	1614
8760	38	2780
7874	234	3252
3629	26	101
9930	102	14046
1458	215	6195
11376	124	9429
10897	106	8963
4246	158	3040
4922	207	5288
7572	26	9196
1614	202	10157
13231	75	10595
4958	91	9820
6259	225	2640
3114	75	10595
3951	38	8708
11061	83	7972
4861	138	5111
1979	84	988
12885	234	1978
12945	202	886
2550	75	14415
11899	217	13942
10579	234	12149
8576	93	9236
923	217	11708
5134	236	4555
2123	188	1831
243	107	3821
186	225	13830
894	201	10595
1380	171	4922
8622	30	11299
8856	42	12863
10832	99	3774
9151	148	9151
5210	142	1551
2667	26	5766
14474	113	6965
12047	43	6070
7916	205	430
850	144	975
8623	185	10681
12977	71	3071
2690	61	10595
13578	225	11268
3404	21	10945
13594	87	14180
1093	120	14196
871	49	12169
4879	213	3598
14215	93	13707
1116	225	3680
13699	203	4122
12543	38	10867
14335	38	10783
9347	217	3091
542	120	297
4056	217	11458
2744	54	11851
5989	151	9429
8274	211	12650
5993	215	5621
13575	225	13839
6809	75	5239
4441	87	3449
3821	75	2594
1421	234	1057
14527	75	11232
4079	71	9784
8961	217	3580
13830	158	14285
13252	195	8673
9283	107	5931
10601	232	7973
9779	21	10945
12178	116	10304
85	201	10595
7166	207	10422
213	62	493
9518	120	9770
2028	156	12492
11172	62	8629
7432	144	10054
9069	38	4228
13390	87	10821
14490	48	2765
14164	148	14164
12043	217	1030
13300	87	1767
7200	220	6668
7212	184	9246
5613	65	6854
10665	106	12873
13797	138	8523
5964	225	4420
4273	21	4377
12114	202	6170
573	185	9362
9306	195	13751
1749	114	9429
5730	90	12234
26	215	4263
2016	225	14204
832	41	7110
4720	217	7772
13230	177	91
1081	87	2250
4693	221	8925
5229	120	4088
6241	52	9303
137	217	3653
4358	30	7923
6630	75	5759
5785	225	5641
1687	114	9429
3891	33	7931
9683	85	585
6347	225	7980
3366	207	6824
14117	75	14395
9882	234	2989
11071	153	7521
13614	159	1831
11617	215	6959
4668	84	10362
11865	42	10595
5023	87	5717
2080	53	3345
80	77	80
11689	234	9342
8006	90	12234
3420	158	8124
12006	183	13973
14314	3	14314
6105	236	9941
3457	71	933
8396	133	5450
4131	107	14080
1051	93	7023
1768	14	10367
10113	71	1504
13100	169	8753
3247	234	11953
2810	194	9928
4517	236	1408
8230	9	6079
9798	165	5680
3776	116	8787
6532	234	9143
10595	0	10583
8958	15	6104
7230	85	8792
14170	67	9746
14364	30	6723
11221	217	8961
6243	138	8523
2659	201	10595
4311	58	142
7083	91	9820
3014	202	5975
12863	38	7780
6443	135	9010
147	70	9570
2118	73	14349
5841	26	11228
162	208	6078
3598	225	14225
11571	164	10716
7897	215	12056
13412	233	6965
13374	21	2917
7209	22	4099
2027	71	9756
12820	135	12093
12951	188	2753
9365	220	2974
10767	36	2485
14301	188	10595
9096	217	13338
2230	225	8186
1765	217	10888
6045	73	2155
5215	44	13195
11886	75	5191
964	113	8062
7555	71	12334
4345	85	11771
12343	27	11968
9704	202	11128
1916	202	10522
5560	225	3869
7921	26	13750
12097	78	12525
10128	112	3579
11864	234	881
8895	211	583
13794	215	6077
8412	234	1445
10236	147	4122
11437	191	6940
11703	187	12132
6427	12	12234
10463	169	1438
7702	165	76
10769	188	12573
9818	226	4867
11941	71	66
2656	169	13775
13277	236	13784
4774	215	1471
4786	91	9820
12589	113	10510
1500	116	11970
3040	113	14456
13427	174	13777
14019	71	5015
14009	87	3924
4046	165	12114
4106	93	604
1807	168	1807
1329	26	5277
5606	225	9457
2213	220	8650
7936	37	3447
6057	93	6281
6331	37	3447
417	75	11232
12272	195	829
12652	19	7595
1812	195	13122
9131	87	903
5791	166	608
13265	21	8696
8835	116	8787
6255	215	1977
1824	87	4150
6204	93	9069
13798	26	4714
11998	75	5221
1351	138	8523
12757	211	12519
1732	201	12335
7422	203	10728
6204	75	11393
6720	87	7293
13293	93	14048
13598	91	8760
12863	122	2517
2366	107	7528
7110	107	14385
9053	165	1065
5638	169	13570
9146	75	357
8581	26	4437
12362	39	13699
2776	75	3621
11294	215	4787
152	217	12043
13757	219	9672
10142	26	10045
14265	117	8843
14038	93	9236
8508	131	602
516	215	3357
13400	217	6881
9202	225	11268
12906	217	3503
1132	116	3455
598	234	8379
14538	225	1593
11507	113	597
11951	217	1153
10852	166	5864
13123	158	10518
5075	164	6119
8	202	3937
14516	71	1808
2620	41	2814
7666	75	5155
6523	75	6494
3396	203	488
14145	87	7405
5200	156	12492
10595	85	10254
886	75	12863
9197	71	2107
3665	75	5759
10595	0	12207
8119	87	9598
10595	85	14124
8356	194	10769
4542	217	3893
8760	38	2742
5547	98	12234
10097	75	4003
9530	48	7145
5613	183	5613
10985	21	11987
8953	203	7422
1902	48	6220
12049	234	301
3445	217	2572
1125	119	2891
3667	225	1186
11934	217	12150
4356	236	13367
11530	78	9590
11879	158	12199
12423	71	12402
3667	87	7405
20	202	11399
10898	223	12295
14310	202	5469
3836	71	12115
14126	110	12223
10562	215	3190
2392	1	8026
8593	45	11237
12850	106	12640
5568	37	3447
2853	37	3447
13789	75	10595
6230	225	9696
933	225	4686
1134	110	7224
14026	37	3447
12654	202	5556
12466	158	6620
6615	215	5859
4428	158	12651
5905	215	10926
9078	163	11862
826	120	4410
7720	106	1692
3026	89	2648
1354	210	7594
13817	202	8473
7981	179	2598
4088	236	2126
7565	202	519
13387	65	8356
12863	14	3567
6265	12	12234
11195	148	11195
10920	126	8505
9123	225	12114
8543	215	13369
8953	73	13629
11500	225	2651
1483	105	5696
6691	236	5415
